,type,Bathrooms,rooms_available,Electricity,Internet,cluster
3360,2,0.0,0.07692307692307693,0,0,2
3361,3,0.0,0.07692307692307693,0,0,0
3362,3,0.0,0.23076923076923078,1,1,1
3364,3,0.125,0.23076923076923078,1,1,1
3365,3,0.0,0.23076923076923078,1,1,1
3367,2,0.125,0.3076923076923077,0,0,2
3369,3,0.125,0.3076923076923077,0,0,0
3370,3,0.125,0.38461538461538464,0,0,0
3371,3,0.0,0.23076923076923078,0,0,0
3372,3,0.0,0.23076923076923078,0,0,0
3373,3,0.125,0.4615384615384616,0,0,0
3374,3,0.0,0.23076923076923078,0,0,0
3375,3,0.125,0.23076923076923078,0,0,0
3376,3,0.0,0.23076923076923078,0,0,0
3377,3,0.25,0.38461538461538464,0,0,0
3378,3,0.0,0.23076923076923078,0,0,0
3379,3,0.125,0.3076923076923077,0,0,0
3380,3,0.25,0.38461538461538464,0,0,0
3381,2,0.125,0.3076923076923077,0,0,2
3382,3,0.125,0.38461538461538464,0,0,0
3383,3,0.0,0.3076923076923077,0,0,0
3384,3,0.125,0.3076923076923077,0,0,0
3385,3,0.125,0.4615384615384616,0,0,0
3386,3,0.125,0.23076923076923078,0,0,0
3387,3,0.0,0.3076923076923077,0,0,0
3388,3,0.125,0.4615384615384616,0,0,0
3389,3,0.25,0.4615384615384616,0,0,0
3390,3,0.0,0.23076923076923078,0,0,0
3392,3,0.25,0.4615384615384616,0,0,0
3393,3,0.125,0.38461538461538464,0,0,0
3394,3,0.25,0.4615384615384616,0,0,0
3395,3,0.125,0.23076923076923078,0,0,0
3396,3,0.125,0.23076923076923078,0,0,0
3397,3,0.25,0.3076923076923077,0,0,0
3398,3,0.25,0.38461538461538464,0,0,0
3399,3,0.25,0.4615384615384616,0,0,0
3400,3,0.125,0.4615384615384616,0,0,0
3401,3,0.0,0.38461538461538464,0,0,0
3402,3,0.125,0.4615384615384616,0,0,0
3404,3,0.125,0.23076923076923078,0,0,0
3407,3,0.125,0.3076923076923077,0,0,0
3408,3,0.125,0.3076923076923077,0,0,0
3411,3,0.125,0.23076923076923078,0,0,0
3426,3,0.125,0.38461538461538464,0,0,0
3427,3,0.125,0.38461538461538464,0,0,0
3431,3,0.125,0.23076923076923078,0,0,0
3435,3,0.125,0.3076923076923077,0,0,0
3436,3,0.0,0.23076923076923078,0,0,0
3441,3,0.125,0.38461538461538464,0,0,0
3442,2,0.0,0.07692307692307693,0,0,2
3443,3,0.0,0.23076923076923078,0,0,0
3444,2,0.125,0.07692307692307693,0,0,2
3445,3,0.125,0.3076923076923077,0,0,0
3446,3,0.0,0.15384615384615385,0,0,0
3447,2,0.0,0.0,0,0,2
3449,2,0.0,0.23076923076923078,0,0,2
3450,3,0.125,0.3076923076923077,0,0,0
3451,3,0.0,0.23076923076923078,0,0,0
3452,3,0.0,0.23076923076923078,0,0,0
3453,3,0.125,0.38461538461538464,0,0,0
3454,3,0.25,0.5384615384615385,0,0,0
3455,3,0.0,0.3076923076923077,0,0,0
3456,3,0.0,0.23076923076923078,0,0,0
3457,3,0.0,0.3076923076923077,0,0,0
3458,3,0.125,0.3076923076923077,0,0,0
3459,3,0.125,0.3076923076923077,0,0,0
3460,2,0.0,0.07692307692307693,1,1,3
3466,3,0.0,0.38461538461538464,1,1,1
3467,3,0.0,0.38461538461538464,1,1,1
3469,3,0.0,0.15384615384615385,1,1,1
3471,3,0.0,0.15384615384615385,1,1,1
3473,3,0.0,0.23076923076923078,1,1,1
3475,3,0.0,0.15384615384615385,1,1,1
3476,3,0.0,0.23076923076923078,1,1,1
3477,3,0.0,0.4615384615384616,1,1,1
3478,2,0.0,0.0,0,0,2
3479,2,0.0,0.0,0,0,2
3480,2,0.0,0.0,0,0,2
3481,2,0.0,0.0,1,1,3
3483,3,0.0,0.0,1,1,1
3484,2,0.0,0.23076923076923078,0,0,2
3485,3,0.0,0.0,1,1,1
3486,3,0.125,0.38461538461538464,1,1,1
3487,3,0.25,0.15384615384615385,1,1,1
3488,3,0.25,0.23076923076923078,1,1,1
3489,1,0.0,0.0,1,1,3
3490,1,0.0,0.0,1,1,3
3491,1,0.0,0.0,1,1,3
3492,1,0.0,0.0,1,1,3
3493,1,0.0,0.0,1,1,3
3494,1,0.0,0.0,1,1,3
3495,1,0.0,0.0,1,1,3
3496,1,0.0,0.0,1,1,3
3497,1,0.0,0.0,1,1,3
3498,1,0.0,0.0,1,1,3
3499,1,0.0,0.0,1,1,3
3500,3,0.125,0.38461538461538464,0,0,0
3501,3,0.0,0.15384615384615385,0,0,0
3502,3,0.125,0.3076923076923077,0,0,0
3503,3,0.0,0.15384615384615385,0,0,0
3504,3,0.0,0.15384615384615385,0,0,0
3505,3,0.125,0.38461538461538464,0,0,0
3506,2,0.0,0.07692307692307693,0,0,2
3507,3,0.125,0.38461538461538464,0,0,0
3508,3,0.0,0.07692307692307693,0,0,0
3509,2,0.0,0.07692307692307693,0,0,2
3511,3,0.0,0.15384615384615385,0,0,0
3512,3,0.0,0.15384615384615385,0,0,0
3513,3,0.0,0.15384615384615385,0,0,0
3514,3,0.0,0.07692307692307693,0,0,0
3515,2,0.0,0.07692307692307693,0,0,2
3516,3,0.0,0.07692307692307693,0,0,0
3518,1,0.0,0.0,0,0,2
3523,2,0.0,0.07692307692307693,0,0,2
3525,3,0.125,0.07692307692307693,0,0,0
3526,2,0.0,0.07692307692307693,0,0,2
3527,2,0.0,0.15384615384615385,0,0,2
3529,2,0.125,0.3076923076923077,0,0,2
3530,2,0.125,0.38461538461538464,0,0,2
3531,2,0.125,0.15384615384615385,0,0,2
3532,2,0.125,0.4615384615384616,0,0,2
3533,3,0.125,0.38461538461538464,0,0,0
3534,1,0.0,0.0,0,0,2
3535,3,0.0,0.0,0,0,0
3536,1,0.0,0.0,0,0,2
3537,1,0.0,0.0,0,0,2
3538,3,0.0,0.23076923076923078,0,0,0
3546,3,0.0,0.23076923076923078,1,1,1
3548,3,0.0,0.0,1,1,1
3549,3,0.0,0.15384615384615385,1,1,1
3550,3,0.0,0.07692307692307693,1,1,1
3551,3,0.125,0.15384615384615385,1,1,1
3552,3,0.125,0.23076923076923078,1,1,1
3553,3,0.0,0.0,0,0,0
3554,3,0.125,0.23076923076923078,0,0,0
3555,1,0.0,0.0,1,1,3
3557,2,0.125,0.38461538461538464,1,1,3
3558,3,0.125,0.07692307692307693,1,1,1
3560,3,0.125,0.3076923076923077,0,0,0
3561,3,0.0,0.15384615384615385,0,0,0
3562,3,0.125,0.15384615384615385,0,0,0
3564,3,0.0,0.38461538461538464,0,0,0
3566,1,0.0,0.0,0,0,2
3568,2,0.0,0.0,0,0,2
3569,3,0.125,0.3076923076923077,0,0,0
3570,3,0.125,0.38461538461538464,0,0,0
3571,2,0.0,0.07692307692307693,0,0,2
3572,2,0.0,0.07692307692307693,0,0,2
3573,2,0.0,0.07692307692307693,0,0,2
3575,3,0.125,0.3076923076923077,0,0,0
3576,3,0.0,0.3076923076923077,0,0,0
3577,3,0.125,0.38461538461538464,0,0,0
3578,3,0.125,0.38461538461538464,0,0,0
3581,2,0.125,0.23076923076923078,1,1,3
3582,3,0.125,0.07692307692307693,1,1,1
3583,3,0.0,0.23076923076923078,0,0,0
3584,2,0.0,0.15384615384615385,0,0,2
3585,3,0.125,0.23076923076923078,1,1,1
3586,3,0.0,0.23076923076923078,1,1,1
3587,3,0.0,0.0,0,0,0
3588,3,0.0,0.0,0,0,0
3589,3,0.0,0.0,0,0,0
3590,3,0.0,0.0,0,0,0
3591,3,0.0,0.0,0,0,0
3592,3,0.0,0.0,0,0,0
3593,3,0.0,0.0,0,0,0
3594,3,0.0,0.0,0,0,0
3595,3,0.0,0.0,0,0,0
3596,3,0.0,0.0,0,0,0
3597,3,0.0,0.0,0,0,0
3598,3,0.0,0.0,0,0,0
3599,2,0.0,0.0,0,0,2
3600,3,0.0,0.0,0,0,0
3601,3,0.0,0.0,0,0,0
3602,3,0.0,0.0,0,0,0
3603,3,0.0,0.0,0,0,0
3604,3,0.0,0.0,0,0,0
3605,3,0.0,0.0,0,0,0
3606,3,0.0,0.0,0,0,0
3607,3,0.0,0.0,0,0,0
3608,3,0.0,0.0,0,0,0
3609,3,0.0,0.0,0,0,0
3611,2,0.0,0.0,0,0,2
3612,3,0.0,0.0,0,0,0
3615,2,0.0,0.0,0,0,2
3618,2,0.0,0.0,0,0,2
3620,3,0.0,0.4615384615384616,0,0,0
3621,2,0.0,0.4615384615384616,0,0,2
3622,3,0.0,0.4615384615384616,0,0,0
3623,3,0.0,0.38461538461538464,0,0,0
3624,3,0.0,0.3076923076923077,0,0,0
3625,3,0.0,0.3076923076923077,0,0,0
3626,3,0.0,0.38461538461538464,0,0,0
3627,3,0.0,0.0,0,0,0
3628,3,0.0,0.0,0,0,0
3629,3,0.0,0.0,0,0,0
3630,3,0.0,0.0,0,0,0
3631,3,0.0,0.0,0,0,0
3632,3,0.0,0.38461538461538464,0,0,0
3633,2,0.0,0.15384615384615385,0,0,2
3635,3,0.0,0.23076923076923078,0,0,0
3636,3,0.0,0.0,0,0,0
3637,2,0.125,0.23076923076923078,1,1,3
3639,3,0.0,0.23076923076923078,0,0,0
3640,3,0.0,0.15384615384615385,0,0,0
3641,3,0.0,0.15384615384615385,0,0,0
3642,3,0.0,0.23076923076923078,0,0,0
3644,3,0.0,0.23076923076923078,0,0,0
3645,3,0.0,0.15384615384615385,0,0,0
3646,3,0.0,0.07692307692307693,0,0,0
3648,3,0.0,0.07692307692307693,0,0,0
3649,3,0.0,0.15384615384615385,0,0,0
3650,3,0.0,0.23076923076923078,1,1,1
3651,3,0.0,0.23076923076923078,1,1,1
3652,3,0.0,0.23076923076923078,0,0,0
3653,1,0.0,0.0,0,0,2
3655,3,0.125,0.4615384615384616,0,0,0
3656,2,0.125,0.23076923076923078,0,0,2
3658,2,0.0,0.23076923076923078,1,1,3
3659,2,0.0,0.0,1,1,3
3661,3,0.125,0.3076923076923077,0,0,0
3662,1,0.0,0.0,0,0,2
3664,3,0.125,0.4615384615384616,0,0,0
3665,3,0.0,0.23076923076923078,0,0,0
3666,3,0.25,0.38461538461538464,0,0,0
3667,3,0.25,0.4615384615384616,0,0,0
3669,2,0.0,0.07692307692307693,0,0,2
3672,1,0.0,0.0,1,1,3
3673,1,0.0,0.0,1,1,3
3674,1,0.0,0.0,1,1,3
3675,1,0.0,0.0,1,1,3
3676,1,0.0,0.0,1,1,3
3677,1,0.0,0.0,1,1,3
3678,1,0.0,0.0,1,1,3
3679,2,0.125,0.23076923076923078,1,1,3
3682,2,0.25,0.15384615384615385,1,1,3
3683,2,0.25,0.23076923076923078,1,1,3
3685,2,0.0,0.07692307692307693,1,1,3
3686,2,0.0,0.07692307692307693,1,1,3
3687,2,0.0,0.07692307692307693,1,1,3
3696,2,0.25,0.38461538461538464,1,1,3
3699,2,0.25,0.15384615384615385,1,1,3
3702,2,0.125,0.15384615384615385,1,1,3
3710,2,0.0,0.15384615384615385,1,1,3
3711,2,0.0,0.07692307692307693,1,1,3
3712,2,0.0,0.07692307692307693,1,1,3
3714,3,0.0,0.15384615384615385,1,1,1
3715,3,0.125,0.4615384615384616,1,1,1
3718,2,0.0,0.07692307692307693,1,1,3
3719,2,0.25,0.3076923076923077,1,1,3
3721,2,0.125,0.15384615384615385,1,1,3
3723,2,0.0,0.23076923076923078,1,1,3
3725,3,0.0,0.15384615384615385,1,1,1
3726,3,0.125,0.3076923076923077,0,0,0
3727,3,0.125,0.3076923076923077,0,0,0
3728,2,0.0,0.07692307692307693,0,0,2
3729,2,0.0,0.23076923076923078,0,0,2
3730,3,0.0,0.15384615384615385,0,0,0
3731,3,0.125,0.15384615384615385,0,0,0
3732,3,0.125,0.4615384615384616,0,0,0
3733,3,0.125,0.23076923076923078,0,0,0
3738,3,0.125,0.4615384615384616,0,0,0
3739,3,0.125,0.23076923076923078,0,0,0
3745,3,0.0,0.23076923076923078,0,0,0
3746,3,0.0,0.23076923076923078,0,0,0
3747,3,0.25,0.3076923076923077,0,0,0
3748,3,0.125,0.23076923076923078,0,0,0
3749,3,0.125,0.3076923076923077,0,0,0
3751,2,0.25,0.3076923076923077,0,0,2
3752,3,0.125,0.23076923076923078,0,0,0
3753,3,0.125,0.07692307692307693,0,0,0
3754,3,0.125,0.38461538461538464,1,1,1
3755,3,0.125,0.38461538461538464,1,1,1
3756,3,0.125,0.3076923076923077,0,1,1
3757,3,0.0,0.23076923076923078,1,1,1
3758,3,0.125,0.3076923076923077,1,1,1
3759,3,0.125,0.23076923076923078,1,1,1
3760,3,0.125,0.5384615384615385,1,1,1
3761,3,0.125,0.4615384615384616,1,1,1
3762,3,0.0,0.23076923076923078,0,1,1
3763,3,0.0,0.23076923076923078,0,0,0
3764,3,0.125,0.3076923076923077,0,0,0
3766,3,0.125,0.38461538461538464,0,0,0
3767,2,0.25,0.15384615384615385,0,0,2
3768,3,0.0,0.15384615384615385,0,0,0
3769,3,0.0,0.0,0,0,0
3770,3,0.0,0.15384615384615385,0,0,0
3771,3,0.0,0.15384615384615385,0,0,0
3772,3,0.125,0.23076923076923078,0,0,0
3773,2,0.25,0.15384615384615385,0,0,2
3774,3,0.25,0.4615384615384616,0,0,0
3778,3,0.125,0.38461538461538464,0,0,0
3780,3,0.0,0.23076923076923078,0,0,0
3781,3,0.25,0.6153846153846154,1,1,1
3782,3,0.25,0.5384615384615385,1,1,1
3783,3,0.25,0.6153846153846154,1,1,1
3793,3,0.0,0.15384615384615385,1,1,1
3795,3,0.0,0.0,1,1,1
3796,3,0.0,0.23076923076923078,1,1,1
3797,3,0.0,0.0,1,1,1
3798,3,0.125,0.15384615384615385,1,1,1
3799,2,0.0,0.15384615384615385,1,1,3
3801,3,0.125,0.23076923076923078,0,0,0
3802,3,0.0,0.15384615384615385,1,1,1
3803,3,0.0,0.07692307692307693,1,1,1
3804,3,0.0,0.07692307692307693,1,1,1
3805,2,0.0,0.07692307692307693,1,1,3
3806,3,0.0,0.07692307692307693,1,1,1
3807,3,0.0,0.23076923076923078,0,0,0
3808,3,0.0,0.15384615384615385,0,0,0
3809,3,0.25,0.5384615384615385,0,0,0
3810,3,0.25,0.38461538461538464,0,0,0
3814,3,0.0,0.15384615384615385,1,1,1
3815,3,0.125,0.38461538461538464,0,0,0
3816,3,0.0,0.23076923076923078,0,0,0
3817,3,0.0,0.23076923076923078,0,0,0
3818,3,0.125,0.38461538461538464,0,0,0
3819,3,0.0,0.3076923076923077,0,0,0
3820,3,0.0,0.3076923076923077,0,0,0
3821,3,0.0,0.3076923076923077,0,0,0
3822,3,0.0,0.23076923076923078,0,0,0
3823,2,0.125,0.07692307692307693,0,0,2
3825,3,0.0,0.23076923076923078,1,1,1
3826,3,0.0,0.15384615384615385,1,1,1
3827,3,0.125,0.38461538461538464,0,0,0
3828,3,0.125,0.23076923076923078,1,1,1
3829,3,0.25,0.38461538461538464,1,1,1
3830,3,0.125,0.5384615384615385,1,1,1
3832,3,0.125,0.23076923076923078,0,0,0
3833,3,0.0,0.23076923076923078,0,0,0
3834,3,0.0,0.07692307692307693,0,0,0
3835,3,0.125,0.3076923076923077,0,0,0
3836,3,0.0,0.15384615384615385,0,0,0
3837,3,0.0,0.23076923076923078,0,0,0
3838,3,0.0,0.23076923076923078,0,0,0
3840,3,0.25,0.5384615384615385,1,1,1
3844,3,0.0,0.23076923076923078,1,1,1
3845,3,0.0,0.15384615384615385,1,1,1
3846,3,0.125,0.3076923076923077,0,0,0
3847,3,0.0,0.0,0,0,0
3848,3,0.0,0.0,0,0,0
3849,3,0.25,0.0,0,0,0
3855,2,0.0,0.15384615384615385,1,1,3
3856,2,0.0,0.07692307692307693,1,1,3
3857,2,0.125,0.07692307692307693,1,1,3
3858,2,0.25,0.15384615384615385,1,1,3
3861,2,0.125,0.07692307692307693,0,0,2
3862,3,0.0,0.15384615384615385,0,0,0
3864,2,0.0,0.07692307692307693,0,0,2
3871,2,0.125,0.38461538461538464,1,1,3
3872,3,0.25,0.4615384615384616,1,1,1
3874,3,0.25,0.4615384615384616,1,1,1
3875,3,0.125,0.4615384615384616,1,1,1
3876,2,0.125,0.38461538461538464,1,1,3
3877,3,0.125,0.4615384615384616,1,1,1
3878,2,0.125,0.3076923076923077,1,1,3
3880,3,0.125,0.38461538461538464,1,1,1
3881,3,0.25,0.38461538461538464,1,1,1
3882,2,0.125,0.23076923076923078,1,1,3
3883,2,0.125,0.23076923076923078,1,1,3
3884,3,0.125,0.23076923076923078,0,0,0
3885,2,0.125,0.38461538461538464,1,1,3
3886,3,0.125,0.3076923076923077,1,1,1
3888,3,0.125,0.3076923076923077,1,1,1
3889,2,0.125,0.38461538461538464,1,1,3
3890,3,0.125,0.3076923076923077,1,1,1
3891,3,0.125,0.3076923076923077,1,1,1
3893,1,0.0,0.0,1,1,3
3894,3,0.125,0.3076923076923077,1,1,1
3895,3,0.125,0.3076923076923077,1,1,1
3896,1,0.0,0.0,1,1,3
3897,3,0.125,0.3076923076923077,1,1,1
3898,1,0.0,0.0,1,1,3
3899,2,0.0,0.07692307692307693,1,1,3
3900,3,0.125,0.3076923076923077,1,1,1
3901,3,0.25,0.4615384615384616,1,1,1
3902,3,0.0,0.23076923076923078,0,0,0
3904,3,0.125,0.5384615384615385,0,0,0
3905,3,0.125,0.5384615384615385,0,0,0
3906,3,0.0,0.23076923076923078,0,0,0
3907,1,0.0,0.0,1,1,3
3908,3,0.125,0.38461538461538464,0,1,1
3909,3,0.0,0.3076923076923077,1,1,1
3910,3,0.0,0.3076923076923077,1,1,1
3911,3,0.0,0.3076923076923077,1,1,1
3912,3,0.0,0.23076923076923078,1,1,1
3913,3,0.0,0.23076923076923078,1,1,1
3914,3,0.0,0.3076923076923077,1,1,1
3915,3,0.0,0.3076923076923077,1,1,1
3919,3,0.0,0.23076923076923078,1,1,1
3920,3,0.0,0.3076923076923077,1,1,1
3921,2,0.125,0.3076923076923077,1,1,3
3923,3,0.125,0.23076923076923078,0,0,0
3924,3,0.125,0.3076923076923077,0,0,0
3925,3,0.125,0.38461538461538464,0,0,0
3926,3,0.0,0.23076923076923078,0,0,0
3930,3,0.25,0.38461538461538464,0,0,0
3933,2,0.0,0.07692307692307693,0,0,2
3934,3,0.25,0.15384615384615385,0,0,0
3936,3,0.25,0.38461538461538464,0,0,0
3938,1,0.0,0.0,0,0,2
3939,3,0.125,0.38461538461538464,0,0,0
3940,3,0.25,0.3076923076923077,0,0,0
3941,3,0.0,0.23076923076923078,1,1,1
3944,3,0.125,0.38461538461538464,0,0,0
3945,3,0.0,0.23076923076923078,0,0,0
3946,3,0.0,0.23076923076923078,1,1,1
3947,3,0.0,0.23076923076923078,1,1,1
3948,3,0.0,0.07692307692307693,1,1,1
3949,3,0.0,0.23076923076923078,0,0,0
3950,3,0.125,0.23076923076923078,0,0,0
3951,3,0.125,0.3076923076923077,0,0,0
3952,3,0.25,0.4615384615384616,0,0,0
3953,2,0.25,0.38461538461538464,0,0,2
3955,3,0.0,0.0,0,0,0
3957,3,0.25,0.15384615384615385,0,0,0
3958,3,0.0,0.0,0,0,0
3959,3,0.0,0.0,0,0,0
3960,3,0.25,0.38461538461538464,1,1,1
3961,3,0.125,0.3076923076923077,0,0,0
3962,3,0.125,0.38461538461538464,0,0,0
3965,3,0.125,0.0,0,0,0
3966,3,0.125,0.15384615384615385,0,0,0
3967,2,0.125,0.07692307692307693,0,0,2
3968,3,0.125,0.38461538461538464,1,1,1
3969,3,0.25,0.3076923076923077,0,0,0
3970,3,0.0,0.3076923076923077,0,0,0
3971,3,0.125,0.07692307692307693,1,1,1
3972,1,0.0,0.0,0,0,2
3973,2,0.0,0.0,0,0,2
3974,3,0.0,0.07692307692307693,1,1,1
3975,3,0.125,0.15384615384615385,1,0,1
3976,3,0.0,0.3076923076923077,0,0,0
3977,2,0.0,0.07692307692307693,0,1,2
3979,3,0.25,0.38461538461538464,1,1,1
3980,3,0.0,0.3076923076923077,0,0,0
3981,3,0.0,0.3076923076923077,0,0,0
3982,3,0.0,0.15384615384615385,1,1,1
3984,3,0.0,0.23076923076923078,0,0,0
3985,3,0.125,0.38461538461538464,0,0,0
3986,3,0.125,0.23076923076923078,0,0,0
3987,3,0.125,0.15384615384615385,0,0,0
3988,3,0.25,0.6153846153846154,0,0,0
3989,3,0.125,0.15384615384615385,0,0,0
3990,3,0.25,0.4615384615384616,0,0,0
3991,3,0.0,0.15384615384615385,0,0,0
3992,3,0.25,0.6923076923076923,0,0,0
4000,2,0.0,0.0,0,0,2
4001,2,0.0,0.0,0,0,2
4002,3,0.0,0.23076923076923078,0,0,0
4003,3,0.125,0.3076923076923077,0,0,0
4004,3,0.125,0.23076923076923078,1,1,1
4005,3,0.125,0.38461538461538464,0,0,0
4006,3,0.125,0.3076923076923077,0,0,0
4007,1,0.0,0.0,0,0,2
4008,1,0.0,0.0,0,0,2
4009,1,0.0,0.0,0,0,2
4010,1,0.0,0.0,0,0,2
4012,3,0.125,0.38461538461538464,0,0,0
4013,3,0.125,0.38461538461538464,0,0,0
4015,2,0.0,0.07692307692307693,1,1,3
4016,3,0.125,0.3076923076923077,1,0,1
4018,3,0.125,0.38461538461538464,0,0,0
4019,3,0.125,0.38461538461538464,0,0,0
4020,3,0.125,0.38461538461538464,0,0,0
4021,3,0.125,0.3076923076923077,0,0,0
4022,3,0.125,0.38461538461538464,0,0,0
4029,2,0.0,0.0,0,0,2
4030,2,0.0,0.0,0,0,2
4031,2,0.0,0.0,0,0,2
4032,3,0.125,0.23076923076923078,1,1,1
4033,3,0.125,0.3076923076923077,1,1,1
4034,3,0.0,0.23076923076923078,0,0,0
4035,3,0.125,0.38461538461538464,1,1,1
4036,3,0.125,0.3076923076923077,0,0,0
4037,3,0.125,0.5384615384615385,0,0,0
4039,1,0.0,0.0,0,0,2
4040,1,0.0,0.0,1,1,3
4041,3,0.125,0.38461538461538464,1,1,1
4042,3,0.125,0.23076923076923078,1,0,1
4044,3,0.25,0.38461538461538464,0,0,0
4045,2,0.0,0.07692307692307693,0,0,2
4046,3,0.25,0.6153846153846154,0,0,0
4047,3,0.0,0.07692307692307693,0,0,0
4048,3,0.125,0.3076923076923077,1,1,1
4050,3,0.125,0.3076923076923077,1,1,1
4051,3,0.125,0.3076923076923077,1,1,1
4052,2,0.125,0.15384615384615385,0,0,2
4053,3,0.25,0.38461538461538464,0,0,0
4054,3,0.125,0.23076923076923078,0,0,0
4055,2,0.0,0.07692307692307693,0,0,2
4056,2,0.125,0.07692307692307693,0,0,2
4057,3,0.0,0.0,0,0,0
4060,3,0.125,0.3076923076923077,0,0,0
4062,3,0.25,0.3076923076923077,0,0,0
4063,2,0.0,0.07692307692307693,0,0,2
4064,3,0.125,0.38461538461538464,0,0,0
4065,3,0.125,0.3076923076923077,0,0,0
4066,3,0.0,0.23076923076923078,0,0,0
4067,3,0.125,0.38461538461538464,0,0,0
4068,3,0.25,0.38461538461538464,0,0,0
4069,3,0.25,0.38461538461538464,0,0,0
4070,3,0.0,0.38461538461538464,0,0,0
4072,3,0.25,0.07692307692307693,0,0,0
4073,3,0.125,0.4615384615384616,1,1,1
4074,3,0.125,0.38461538461538464,1,1,1
4075,3,0.0,0.15384615384615385,0,1,1
4076,3,0.0,0.15384615384615385,1,1,1
4078,3,0.0,0.15384615384615385,1,1,1
4079,3,0.0,0.23076923076923078,0,1,1
4080,3,0.0,0.07692307692307693,0,1,1
4081,3,0.125,0.23076923076923078,1,1,1
4082,3,0.0,0.23076923076923078,1,1,1
4083,3,0.0,0.23076923076923078,1,1,1
4084,3,0.0,0.23076923076923078,1,1,1
4085,3,0.125,0.3076923076923077,1,1,1
4086,3,0.25,0.38461538461538464,1,1,1
4087,3,0.125,0.07692307692307693,1,1,1
4088,2,0.0,0.07692307692307693,1,1,3
4089,3,0.0,0.23076923076923078,1,1,1
4090,2,0.0,0.15384615384615385,1,1,3
4091,2,0.125,0.07692307692307693,1,1,3
4092,3,0.0,0.23076923076923078,0,0,0
4094,2,0.125,0.07692307692307693,0,0,2
4095,3,0.0,0.3076923076923077,1,1,1
4096,3,0.0,0.23076923076923078,0,0,0
4097,3,0.0,0.23076923076923078,0,0,0
4098,3,0.125,0.23076923076923078,0,0,0
4099,3,0.0,0.15384615384615385,0,0,0
4100,3,0.125,0.3076923076923077,0,0,0
4101,3,0.25,0.4615384615384616,0,0,0
4105,3,0.25,0.15384615384615385,0,0,0
4106,3,0.25,0.15384615384615385,0,0,0
4110,3,0.0,0.23076923076923078,1,1,1
4111,3,0.125,0.15384615384615385,0,0,0
4112,3,0.25,0.07692307692307693,1,1,1
4113,2,0.125,0.15384615384615385,1,1,3
4116,2,0.0,0.07692307692307693,1,1,3
4117,3,0.0,0.23076923076923078,1,1,1
4118,3,0.0,0.23076923076923078,0,0,0
4119,3,0.0,0.23076923076923078,0,0,0
4121,2,0.0,0.07692307692307693,0,0,2
4122,2,0.25,0.15384615384615385,0,0,2
4123,3,0.0,0.07692307692307693,0,0,0
4124,3,0.125,0.38461538461538464,0,0,0
4125,3,0.0,0.23076923076923078,0,0,0
4126,3,0.0,0.23076923076923078,0,0,0
4127,3,0.125,0.38461538461538464,0,0,0
4129,3,0.125,0.38461538461538464,0,0,0
4132,3,0.0,0.23076923076923078,0,0,0
4135,2,0.0,0.07692307692307693,0,0,2
4139,3,0.125,0.3076923076923077,0,0,0
4140,3,0.125,0.3076923076923077,0,0,0
4141,3,0.125,0.23076923076923078,0,0,0
4142,3,0.125,0.3076923076923077,0,0,0
4143,3,0.125,0.3076923076923077,0,0,0
4144,3,0.125,0.38461538461538464,0,0,0
4146,3,0.0,0.3076923076923077,0,0,0
4148,3,0.125,0.3076923076923077,0,0,0
4149,2,0.25,0.38461538461538464,1,1,3
4150,3,0.125,0.3076923076923077,0,0,0
4151,3,0.125,0.4615384615384616,0,0,0
4152,3,0.125,0.4615384615384616,0,0,0
4153,3,0.125,0.5384615384615385,0,0,0
4154,3,0.125,0.5384615384615385,0,0,0
4155,3,0.125,0.5384615384615385,0,0,0
4156,3,0.25,0.5384615384615385,0,0,0
4157,3,0.125,0.5384615384615385,0,0,0
4158,3,0.125,0.5384615384615385,0,0,0
4159,3,0.125,0.4615384615384616,0,0,0
4160,3,0.125,0.0,1,1,1
4161,3,0.0,0.23076923076923078,1,1,1
4162,2,0.0,0.15384615384615385,1,1,3
4163,3,0.25,0.38461538461538464,1,1,1
4164,3,0.25,0.4615384615384616,1,1,1
4165,2,0.125,0.23076923076923078,0,0,2
4166,2,0.0,0.07692307692307693,0,0,2
4167,3,0.125,0.38461538461538464,1,1,1
4168,3,0.125,0.3076923076923077,0,0,0
4169,3,0.125,0.23076923076923078,0,0,0
4172,2,0.0,0.07692307692307693,0,0,2
4173,3,0.0,0.3076923076923077,0,0,0
4174,3,0.125,0.38461538461538464,0,0,0
4176,3,0.0,0.23076923076923078,0,0,0
4177,3,0.125,0.3076923076923077,0,0,0
4178,3,0.125,0.3076923076923077,0,0,0
4179,3,0.25,0.4615384615384616,0,0,0
4181,3,0.0,0.15384615384615385,0,0,0
4182,3,0.125,0.23076923076923078,0,0,0
4183,3,0.25,0.15384615384615385,0,0,0
4184,3,0.125,0.38461538461538464,0,0,0
4185,2,0.0,0.07692307692307693,0,0,2
4186,3,0.0,0.23076923076923078,0,0,0
4187,3,0.0,0.07692307692307693,0,0,0
4189,3,0.0,0.07692307692307693,0,0,0
4190,3,0.25,0.15384615384615385,0,0,0
4192,3,0.0,0.0,0,0,0
4193,2,0.0,0.07692307692307693,0,0,2
4195,3,0.0,0.15384615384615385,0,0,0
4196,3,0.125,0.38461538461538464,1,0,1
4197,3,0.25,0.38461538461538464,0,0,0
4198,3,0.0,0.15384615384615385,0,0,0
4199,3,0.125,0.4615384615384616,0,0,0
